Column0,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,WeightedSum
0.4465,0.4197,0.5225,0.3596,0.858,0.10126,0.8857,0.2622,0.3904,0.107,17.72
0.746,0.8267,0.3418,0.843,0.9097,0.7217,0.3406,0.1633,0.7856,0.944,29.25
0.3584,0.4878,0.999,0.1735,0.642,0.4355,0.4983,0.1805,0.1917,0.2498,15.79
0.2268,0.629,0.15,0.602,0.6255,0.918,0.4526,0.1954,0.341,0.368,19.95
0.82,0.7485,0.6294,0.1636,0.3184,0.298,0.1567,0.9233,0.7935,0.5317,23.8
0.1472,0.98,0.847,0.8315,0.3994,0.2365,0.748,0.3567,0.557,0.9585,28.02
0.836,0.05334,0.7583,0.02371,0.5303,0.818,0.62,0.5356,0.2192,0.4814,21.4
0.583,0.06113,0.6646,0.5825,0.1521,0.954,0.97,0.1512,0.5737,0.1984,21.77
0.501,0.6772,0.3718,0.798,0.728,0.2612,0.548,0.013916,0.2927,0.2328,15.85
0.7007,0.10443,0.3083,0.08075,0.3381,0.2106,0.1737,0.2874,0.06006,0.4348,10.81
0.951,0.4358,0.162,0.3206,0.8413,0.438,0.2354,0.3318,0.708,0.1514,18.03
0.5444,0.2996,0.1741,0.4558,0.7734,0.3533,0.9766,0.3909,0.8,1.0,30.88
0.2358,0.6265,0.09845,0.2795,0.2411,0.3552,0.4773,0.323,0.75,0.995,24.48
0.3372,0.753,0.261,0.3992,0.2122,0.5093,0.2844,0.518,0.1703,0.4148,16.3
0.8716,0.2844,0.4087,0.531,0.2294,0.0764,0.002338,0.7124,0.539,0.1704,14.84
0.27,0.353,0.06216,0.617,0.1559,0.1565,0.808,0.1278,0.1298,0.3904,14.03
0.8877,0.521,0.1562,0.1486,0.4614,0.2646,0.2104,0.271,0.3743,0.4355,14.52
0.7827,0.4006,0.1659,0.8335,0.3506,0.3835,0.572,0.6826,0.833,0.11456,22.45
0.2783,0.3276,0.6978,0.447,0.3306,0.09534,0.2344,0.5073,0.4343,0.2314,15.375
0.0831,0.3992,0.8677,0.9453,0.00886,0.386,0.6953,0.3264,0.8965,0.7075,26.94
0.3413,0.1334,0.03687,0.5527,0.1354,0.2068,0.3188,0.898,0.886,0.4211,22.52
0.9136,0.1334,0.526,0.419,0.354,0.1492,0.241,0.5127,0.4573,0.6406,19.06
0.2184,0.3503,0.34,0.909,0.546,0.534,0.2717,0.791,0.5713,0.433,24.25
0.4712,0.4307,0.3926,0.2493,0.1722,0.575,0.55,0.3232,0.8423,0.786,24.9
0.3777,0.623,0.776,0.396,0.0826,0.9385,0.794,0.523,0.2917,0.5,23.64
0.2491,0.1997,0.3884,0.2817,0.9434,0.2367,0.264,0.1924,0.286,0.06665,12.59
0.4207,0.615,0.7476,0.698,0.849,0.482,0.5093,0.7095,0.856,0.8325,32.38
0.3196,0.577,0.684,0.576,0.4993,0.3264,0.7676,0.319,0.6577,0.731,25.98
0.3003,0.845,0.4204,0.4758,0.1434,0.873,0.2678,0.8467,0.889,0.6455,28.52
0.1353,0.8433,0.2878,0.571,0.997,0.879,0.945,0.766,0.5957,0.7197,33.78
0.9683,0.1672,0.763,0.0706,0.4858,0.7954,0.4497,0.05576,0.6577,0.233,18.27
0.03387,0.3955,0.05853,0.03662,0.826,0.88,0.3774,0.1409,0.2637,0.471,17.92
0.2323,0.688,0.6494,0.702,0.7495,0.1647,0.7886,0.893,0.4692,0.6973,28.92
0.4724,0.5586,0.409,0.771,0.868,0.5586,0.10394,0.867,0.002357,0.07837,17.38
0.2325,0.678,0.585,0.3774,0.676,0.889,0.9287,0.9414,0.9487,0.4905,34.28
0.088,0.1732,0.358,0.9023,0.9375,0.6846,0.9067,0.5337,0.9927,0.1225,28.98
0.006702,0.09393,0.8745,0.2135,0.04297,0.00415,0.666,0.428,0.4773,0.51,18.08
0.594,0.5566,0.629,0.5376,0.6333,0.499,0.403,0.2976,0.871,0.9907,28.84
0.1768,0.5415,0.4753,0.744,0.851,0.4019,0.6553,0.6694,0.644,0.671,28.95
0.1248,0.432,0.9194,0.4502,0.7866,0.3496,0.975,0.1368,0.1866,0.4968,21.28
0.933,0.745,0.6885,0.0628,0.04095,0.3313,0.8647,0.4895,0.4531,0.1825,18.02
0.5522,0.392,0.2058,0.9263,0.3123,0.6494,0.602,0.822,0.9736,0.8647,33.0
0.555,0.1235,0.0469,0.3142,0.6357,0.7534,0.812,0.2102,0.4087,0.4075,20.75
0.1007,0.4966,0.657,0.552,0.4849,0.535,0.2076,0.5356,0.9673,0.269,23.23
0.9585,0.7637,0.3926,0.4253,0.8394,0.832,0.588,0.3245,0.673,0.5664,26.62
0.9883,0.7803,0.8833,0.3567,0.1951,0.555,0.1956,0.9155,0.6636,0.2092,21.95
0.4238,0.53,0.5938,0.4114,0.467,0.3127,0.7417,0.3628,0.571,0.0496,18.39
0.4692,0.1925,0.7217,0.7285,0.2166,0.2386,0.2106,0.8145,0.3933,0.8516,23.66
0.8135,0.585,0.449,0.2388,0.2356,0.4983,0.694,0.547,0.605,0.4297,22.33
0.761,0.1191,0.637,0.2793,0.548,0.7456,0.09906,0.891,0.1289,0.989,24.9
0.0454,0.1262,0.702,0.3962,0.6104,0.6284,0.2754,0.545,0.512,0.8496,25.52
0.1178,0.61,0.65,0.124,0.9604,0.659,0.4675,0.2394,0.4927,0.07526,18.52
0.11005,0.8975,0.623,0.4897,0.2476,0.2498,0.99,0.934,0.5737,0.3604,26.17
0.0701,0.743,0.3901,0.6675,0.0954,0.834,0.8457,0.672,0.736,0.6514,29.61
0.76,0.05054,0.05832,0.743,0.84,0.501,0.964,0.4373,0.6753,0.7305,29.08
0.886,0.333,0.3623,0.1012,0.4524,0.3892,0.8384,0.07043,0.7886,0.4133,20.67
0.1572,0.3196,0.971,0.8086,0.288,0.6353,0.4736,0.4033,0.7373,0.1296,21.75
0.02132,0.9756,0.1504,0.7637,0.1918,0.56,0.802,0.2203,0.1862,0.3696,18.3
0.025,0.4905,0.713,0.4956,0.01892,0.7827,0.3643,0.3833,0.8423,0.6553,24.89
0.591,0.929,0.879,0.0376,0.406,0.1783,0.8804,0.7446,0.8726,0.1301,23.97
0.5005,0.8726,0.751,0.356,0.4553,0.103,0.7715,0.1615,0.5405,0.371,19.2
0.37,0.7207,0.363,0.2251,0.3538,0.6924,0.607,0.6074,0.3823,0.4417,21.92
0.879,0.2795,0.2218,0.265,0.626,0.853,0.5063,0.575,0.3293,0.2524,20.27
0.3472,0.7573,0.86,0.772,0.766,0.517,0.5527,0.0884,0.49,0.5557,23.3
0.9253,0.835,0.8354,0.6724,0.165,0.6313,0.987,0.00971,0.405,0.52,22.25
0.205,0.2798,0.568,0.1816,0.1654,0.92,0.7617,0.9053,0.9746,0.04642,26.34
0.02567,0.5493,0.734,0.708,0.4521,0.654,0.319,0.1555,0.1556,0.5415,18.34
0.3364,0.506,0.4585,0.8267,0.2117,0.4893,0.728,0.05118,0.5757,0.6997,22.83
0.3015,0.1268,0.831,0.9326,0.794,0.764,0.1918,0.08344,0.6123,0.646,24.03
0.5996,0.12036,0.479,0.427,0.8345,0.792,0.9126,0.2402,0.1522,0.06165,18.6
0.9233,0.1874,0.3608,0.618,0.3535,0.4138,0.502,0.3342,0.1559,0.1512,14.2
0.8447,0.9795,0.5864,0.3962,0.9927,0.2289,0.3232,0.943,0.9023,0.9688,32.94
0.2488,0.7695,0.992,0.4202,0.8633,0.6865,0.8877,0.578,0.8555,0.9756,35.9
0.02429,0.1093,0.966,0.5396,0.9185,0.1628,0.2452,0.8877,0.9136,0.4631,27.31
0.6504,0.277,0.1192,0.1805,0.776,0.7095,0.4016,0.5054,0.5317,0.01019,18.0
0.005543,0.961,0.8125,0.05365,0.673,0.745,0.765,0.6914,0.0179,0.9736,27.5
0.4722,0.3787,0.525,0.0965,0.0753,0.964,0.355,0.1077,0.2051,0.3103,14.16
0.356,0.02953,0.7812,0.2961,0.03137,0.879,0.0908,0.739,0.438,0.3843,19.67
0.9097,0.756,0.1871,0.359,0.8994,0.4631,0.2449,0.1224,0.709,0.1985,17.9
0.773,0.817,0.174,0.951,0.414,0.4211,0.5347,0.5347,0.602,0.802,26.77
0.7373,0.9883,0.5303,0.8335,0.05005,0.03516,0.0921,0.8613,0.3477,0.648,20.12
0.796,0.71,0.05392,0.317,0.6826,0.2028,0.793,0.552,0.26,0.7856,23.28
0.9556,0.7563,0.82,0.371,0.7666,0.8296,0.3062,0.4426,0.853,0.6196,28.06
0.459,0.631,0.315,0.2944,0.946,0.332,0.46,0.913,0.858,0.3357,26.62
0.984,0.01047,0.5146,0.04517,0.724,0.4185,0.7856,0.1743,0.2341,0.5737,19.14
0.5444,0.3997,0.4133,0.1493,0.4307,0.5923,0.6084,0.433,0.3906,0.0743,16.83
0.1545,0.1697,0.04605,0.9062,0.183,0.729,0.467,0.5713,0.04245,0.5625,19.56
0.092,0.9966,0.7515,0.5938,0.04376,0.69,0.2367,0.9624,0.6704,0.6416,27.2
0.2363,0.2362,0.394,0.7188,0.2274,0.5713,0.991,0.7104,0.079,0.337,21.53
0.3713,0.654,0.0506,0.0229,0.6055,0.2644,0.717,0.517,0.721,0.4685,22.47
0.289,0.2118,0.19,0.1798,0.4136,0.0668,0.438,0.355,0.9487,0.892,23.84
0.9995,0.3945,0.96,0.5356,0.3616,0.2625,0.693,0.3494,0.96,0.4805,25.28
0.383,0.25,0.3425,0.0839,0.913,0.7607,0.2898,0.10626,0.9253,0.911,26.73
0.487,0.8574,0.7393,0.4756,0.66,0.6377,0.9937,0.88,0.4895,0.1004,26.53
0.995,0.2477,0.918,0.407,0.901,0.899,0.2273,0.1041,0.5254,0.5254,22.42
0.2091,0.8403,0.507,0.11414,0.6777,0.818,0.681,0.546,0.862,0.92,32.1
0.991,0.5254,0.7505,0.5737,0.5864,0.269,0.7085,0.6445,0.4817,0.214,21.98
0.666,0.9907,0.042,0.8076,0.03467,0.0792,0.544,0.8804,0.01061,0.2247,15.56
0.9355,0.0398,0.285,0.4573,0.8657,0.347,0.3762,0.2778,0.7705,0.9644,26.22
0.4941,0.3398,0.6743,0.3828,0.212,0.9644,0.8486,0.9556,0.6865,0.0486,26.22
0.5938,0.0616,0.006733,0.8076,0.1109,0.3752,0.581,0.04486,0.8477,0.94,23.86
0.5728,0.919,0.922,0.3567,0.495,0.3984,0.7334,0.774,0.6323,0.07635,23.38
0.262,0.4949,0.01613,0.1378,0.0821,0.9053,0.1577,0.6255,0.933,0.9116,26.8
0.0433,0.123,0.5054,0.8022,0.1377,0.2374,0.817,0.3843,0.1536,0.1948,15.85
0.3694,0.623,0.9863,0.4543,0.7036,0.5186,0.6216,0.3,0.1348,0.54,21.14
0.873,0.5566,0.757,0.977,0.4595,0.814,0.7656,0.783,0.891,0.989,37.0
0.387,0.341,0.3787,0.935,0.0982,0.1388,0.652,0.03302,0.588,0.5527,18.81
0.452,0.4487,0.4045,0.04694,0.973,0.865,0.4253,0.4253,0.03723,0.9917,24.38
0.655,0.869,0.5464,0.9126,0.9644,0.603,0.01497,0.7163,0.03085,0.02995,17.19
0.504,0.935,0.444,0.5137,0.966,0.4785,0.7173,0.1948,0.815,0.4436,25.8
0.513,0.2281,0.373,0.848,0.6187,0.4504,0.586,0.6875,0.978,0.873,32.25
0.7896,0.6587,0.5176,0.839,0.3984,0.161,0.2556,0.54,0.821,0.51,23.08
0.436,0.03952,0.335,0.6724,0.617,0.5254,0.9907,0.2725,0.893,0.4453,26.83
0.05966,0.9355,0.264,0.1469,0.3403,0.9863,0.742,0.828,0.146,0.4888,24.02
0.6094,0.642,0.293,0.2961,0.0546,0.00691,0.6646,0.1959,0.2954,0.3833,13.54
0.1683,0.0393,0.3596,0.6113,0.6963,0.9062,0.1758,0.835,0.663,0.1094,23.1
0.7026,0.773,0.7427,0.526,0.932,0.271,0.1075,0.657,0.2335,0.5054,20.58
0.7007,0.6016,0.95,0.6787,0.6577,0.3733,0.9453,0.3523,0.872,0.4414,28.12
0.4043,0.503,0.866,0.3752,0.8296,0.2188,0.1747,0.852,0.8276,0.97,30.14
0.00957,0.4934,0.513,0.2216,0.9575,0.4517,0.4453,0.801,0.6655,0.5947,27.23
0.54,0.06696,0.72,0.5503,0.07275,0.3728,0.788,0.2178,0.839,0.5913,23.6
0.05347,0.401,0.6494,0.04025,0.3086,0.8076,0.3462,0.01913,0.749,0.11786,16.36
0.3992,0.252,0.3152,0.504,0.4448,0.903,0.3455,0.1901,0.2874,0.002293,14.414
0.2803,0.9854,0.1665,0.02261,0.9897,0.4526,0.7056,0.8696,0.693,0.828,30.92
0.969,0.5146,0.12335,0.663,0.5933,0.9526,0.8506,0.5547,0.33,0.2427,23.7
0.6978,0.1649,0.9907,0.6733,0.935,0.536,0.738,0.566,0.813,0.5557,30.48
0.7,0.462,0.6206,0.8765,0.01012,0.483,0.992,0.11084,0.0862,0.5938,19.55
0.833,0.6836,0.7812,0.5547,0.82,0.9307,0.2388,0.6465,0.293,0.6445,25.94
0.6616,0.3171,0.344,0.447,0.975,0.324,0.7334,0.1893,0.56,0.9927,27.0
0.4048,0.9233,0.9814,0.412,0.1113,0.38,0.4827,0.0704,0.607,0.2893,17.31
0.0174,0.858,0.483,0.5615,0.8853,0.9185,0.814,0.7715,0.4192,0.1598,26.72
0.92,0.0822,0.594,0.8726,0.04324,0.6694,0.3835,0.6675,0.871,0.6904,27.56
0.0742,0.4583,0.878,0.3015,0.129,0.3176,0.714,0.7773,0.2249,0.9263,25.08
0.4607,0.9927,0.8613,0.714,0.01636,0.003363,0.776,0.1272,0.965,0.569,23.33
0.3062,0.2715,0.4973,0.6294,0.6035,0.326,0.344,0.8228,0.4104,0.6514,24.17
0.3818,0.958,0.7417,0.406,0.2323,0.3835,0.5522,0.4128,0.1774,0.8994,22.22
0.2386,0.976,0.8687,0.7026,0.3062,0.468,0.4712,0.2744,0.1139,0.234,16.16
0.8535,0.7534,0.0637,0.201,0.896,0.1399,0.556,0.8604,0.7344,0.1448,22.31
0.098,0.341,0.2983,0.6323,0.5044,0.954,0.4155,0.436,0.648,0.1046,21.3
0.8813,0.2017,0.905,0.4268,0.4058,0.969,0.487,0.4792,0.0876,0.1007,17.64
0.4568,0.1704,0.087,0.6265,0.862,0.7686,0.9336,0.144,0.132,0.1614,18.62
0.639,0.3284,0.804,0.3374,0.2184,0.004387,0.07733,0.9097,0.2063,0.9146,20.56
0.2993,0.03702,0.8457,0.919,0.609,0.314,0.975,0.2852,0.286,0.698,24.9
0.6274,0.4287,0.7803,0.3867,0.694,0.644,0.10675,0.843,0.9385,0.7983,30.38
0.7207,0.4885,0.702,0.542,0.8193,0.6313,0.3394,0.3042,0.6436,0.0658,19.86
0.4,0.652,0.1827,0.6626,0.2986,0.697,0.1493,0.588,0.81,0.02008,19.36
0.387,0.6704,0.3867,0.7173,0.595,0.6216,0.7783,0.1146,0.702,0.2925,22.81
0.2874,0.5527,0.8506,0.738,0.1674,0.4214,0.3037,0.9634,0.135,0.9946,25.84
0.625,0.677,0.4016,0.1298,0.1813,0.7344,0.5205,0.3472,0.3594,0.626,20.33
0.8804,0.6357,0.9204,0.774,0.4539,0.8066,0.674,0.584,0.6084,0.7793,30.66
0.2935,0.2507,0.2627,0.628,0.4216,0.4219,0.7876,0.2323,0.03998,0.531,17.9
0.78,0.7427,0.3347,0.4275,0.3928,0.3252,0.753,0.2507,0.814,0.7056,25.03
0.05756,0.741,0.8965,0.7646,0.281,0.8467,0.5415,0.08124,0.05142,0.2227,16.42
0.2278,0.3228,0.7207,0.1736,0.969,0.11414,0.02441,0.0859,0.9814,0.6553,21.23
0.7124,0.2966,0.4326,0.749,0.3416,0.04095,0.828,0.3289,0.794,0.537,23.44
0.8384,0.899,0.2299,0.747,0.5093,0.7983,0.901,0.8965,0.9087,0.594,33.94
0.7373,0.7227,0.6206,0.2384,0.2394,0.764,0.04636,0.3948,0.9873,0.321,21.28
0.855,0.924,0.3594,0.7676,0.7617,0.7495,0.6333,0.7266,0.2369,0.144,22.81
0.9453,0.4028,0.775,0.0934,0.2201,0.1385,0.4304,0.614,0.2673,0.4507,16.88
0.10675,0.1863,0.4292,0.776,0.7817,0.4883,0.3738,0.962,0.4578,0.706,27.94
0.2318,0.263,0.0913,0.5386,0.901,0.621,0.6694,0.3818,0.1409,0.976,25.38
0.408,0.59,0.6265,0.0466,0.6064,0.1433,0.098,0.714,0.8145,0.2576,19.55
0.9775,0.3574,0.8784,0.05026,0.7344,0.4915,0.1453,0.01976,0.9287,0.52,20.78
0.9375,0.3674,0.4836,0.8535,0.03207,0.3833,0.7896,0.4177,0.909,0.802,28.1
0.3342,0.04562,0.8394,0.1189,0.4407,0.4644,0.3315,0.829,0.2006,0.0397,15.92
0.1959,0.4785,0.2056,0.4841,0.3599,0.895,0.917,0.3782,0.435,0.2527,22.16
0.613,0.799,0.3186,0.5415,0.1239,0.53,0.9966,0.1674,0.2062,0.1577,16.42
0.7397,0.847,0.948,0.6665,0.662,0.426,0.724,0.307,0.04324,0.351,19.52
0.945,0.1282,0.2507,0.09906,0.6816,0.9336,0.7295,0.2717,0.877,0.817,28.97
0.1287,0.7695,0.9097,0.82,0.82,0.4858,0.2217,0.243,0.1938,0.9487,23.88
0.3376,0.486,0.0781,0.4868,0.834,0.508,0.4116,0.1483,0.738,0.7197,23.86
0.2279,0.5137,0.4358,0.2063,0.6245,0.6245,0.707,0.1552,0.4492,0.2493,18.8
0.04608,0.06354,0.01491,0.8813,0.4976,0.4492,0.456,0.6724,0.6753,0.642,25.6
0.4167,0.8594,0.1488,0.951,0.04318,0.947,0.9443,0.09546,0.02675,0.3755,18.84
0.908,0.03088,0.01736,0.7397,0.7266,0.682,0.7627,0.906,0.1953,0.5957,26.44
0.8457,0.516,0.7456,0.9883,0.04395,0.735,0.2617,0.4768,0.2223,0.3604,18.75
0.957,0.7144,0.4644,0.865,0.774,0.67,0.319,0.813,0.2485,0.749,27.02
0.881,0.084,0.1464,0.0697,0.2969,0.0996,0.4949,0.8433,0.9214,0.3118,21.33
0.09595,0.8706,0.2395,0.2206,0.1396,0.0693,0.01154,0.4614,0.4302,0.9834,18.5
0.0894,0.818,0.8823,0.716,0.3855,0.05118,0.2542,0.985,0.3699,0.9395,26.36
0.5527,0.4321,0.578,0.428,0.9844,0.4724,0.5845,0.5884,0.5493,0.991,30.11
0.572,0.681,0.04474,0.873,0.3215,0.1655,0.491,0.5464,0.11884,0.5967,18.6
0.7324,0.6846,0.538,0.1819,0.01833,0.727,0.713,0.8975,0.285,0.3025,21.58
0.7456,0.0529,0.4343,0.62,0.2888,0.4294,0.3,0.7183,0.7793,0.623,24.75
0.894,0.444,0.4128,0.3977,0.1285,0.4678,0.603,0.2345,0.06125,0.2856,13.63
0.4565,0.8867,0.8525,0.647,0.599,0.983,0.03165,0.1813,0.2668,0.3545,18.62
0.105,0.6055,0.1719,0.8003,0.2217,0.748,0.5747,0.9272,0.005577,0.668,23.97
0.9146,0.6694,0.7554,0.7314,0.8667,0.8364,0.3599,0.7563,0.2434,0.3647,24.7
0.7134,0.3855,0.454,0.8906,0.132,0.643,0.689,0.185,0.665,0.915,26.69
0.4028,0.2317,0.9478,0.1483,0.971,0.3303,0.9688,0.4321,0.8164,0.6753,29.56
0.1304,0.7974,0.2012,0.763,0.6284,0.0762,0.737,0.1515,0.311,0.853,22.03
0.3591,0.839,0.3213,0.626,0.671,0.03061,0.403,0.801,0.611,0.6855,25.28
0.2744,0.6504,0.1553,0.6157,0.4465,0.408,0.631,0.0104,0.7393,0.964,25.08
0.02745,0.761,0.7236,0.1926,0.355,0.548,0.624,0.747,0.377,0.04593,19.34
0.1217,0.755,0.2332,0.06744,0.02269,0.7427,0.2214,0.767,0.878,0.7754,25.92
0.4841,0.05267,0.1748,0.3137,0.8,0.887,0.336,0.2603,0.8164,0.3608,22.6
0.5796,0.8594,0.1539,0.1847,0.4397,0.809,0.8545,0.3132,0.4236,0.76,25.08
0.2192,0.733,0.398,0.7856,0.7095,0.9214,0.706,0.2883,0.8555,0.72,30.9
0.1603,0.897,0.3628,0.1231,0.893,0.804,0.732,0.8013,0.634,0.2158,26.6
0.994,0.9263,0.408,0.878,0.487,0.379,0.905,0.8276,0.3833,0.899,30.6
0.5635,0.1844,0.4688,0.07654,0.002375,0.763,0.3914,0.561,0.7783,0.611,23.17
0.871,0.5767,0.3398,0.62,0.735,0.8906,0.4324,0.02856,0.00821,0.88,21.28
0.3762,0.9805,0.1781,0.5723,0.1098,0.0629,0.841,0.9956,0.05615,0.7407,22.94
0.3528,0.9204,0.8364,0.649,0.3613,0.1302,0.505,0.1376,0.44,0.1959,15.914
0.2563,0.1225,0.4868,0.588,0.2822,0.6147,0.9146,0.904,0.2502,0.0481,21.31
0.55,0.981,0.433,0.2068,0.722,0.8467,0.8677,0.521,0.4465,0.2563,24.33
0.4958,0.4998,0.8633,0.3,0.524,0.1162,0.439,0.7847,0.4922,0.3296,20.83
0.563,0.1323,0.3435,0.2472,0.509,0.3298,0.967,0.9487,0.3848,0.626,26.4
0.02538,0.949,0.8945,0.638,0.584,0.4536,0.542,0.877,0.4016,0.1016,22.78
0.3325,0.9663,0.4204,0.1649,0.722,0.989,0.952,0.61,0.5894,0.4517,28.89
0.0358,0.4236,0.2998,0.944,0.4568,0.5063,0.928,0.07886,0.18,0.7285,22.33
0.6255,0.0865,0.5317,0.6953,0.5845,0.654,0.996,0.957,0.7427,0.797,34.62
0.04108,0.644,0.2092,0.9336,0.05722,0.6504,0.28,0.432,0.955,0.5444,24.6
0.3513,0.1923,0.686,0.1329,0.821,0.1775,0.738,0.848,0.6206,0.6235,27.08
0.3442,0.4673,0.6196,0.7554,0.3857,0.3694,0.5005,0.3625,0.0801,0.11084,14.54
0.9736,0.1742,0.4373,0.1702,0.5483,0.125,0.2888,0.712,0.8354,0.8706,25.61
0.4272,0.558,0.0803,0.1516,0.898,0.1026,0.8203,0.008064,0.1982,0.4355,15.766
0.628,0.5728,0.1277,0.8555,0.8687,0.948,0.8804,0.4573,0.621,0.3708,28.4
0.3728,0.0981,0.9854,0.02538,0.939,0.892,0.0547,0.2805,0.895,0.344,22.9
0.305,0.6895,0.3423,0.0543,0.817,0.2612,0.89,0.671,0.315,0.712,25.08
0.196,0.7676,0.785,0.1562,0.1587,0.762,0.494,0.1805,0.3977,0.6846,20.83
0.9395,0.6807,0.9883,0.2339,0.4265,0.2646,0.509,0.8906,0.2074,0.739,23.98
0.935,0.9043,0.2593,0.1893,0.2255,0.7964,0.4565,0.87,0.02454,0.1766,17.48
0.1365,0.8535,0.03516,0.4688,0.705,0.2184,0.0969,0.2336,0.8867,0.747,22.28
0.938,0.601,0.667,0.893,0.0687,0.7646,0.3633,0.667,0.709,0.1292,22.39
0.471,0.6973,0.8066,0.487,0.1685,0.2151,0.965,0.936,0.572,0.182,24.08
0.844,0.6772,0.2103,0.3777,0.9893,0.308,0.3113,0.2073,0.8955,0.02702,18.45
0.1342,0.635,0.873,0.1561,0.4424,0.6694,0.8687,0.05878,0.3892,0.6587,22.62
0.2347,0.1567,0.1843,0.7363,0.3484,0.7334,0.08966,0.7295,0.356,0.1624,17.75
0.4072,0.6797,0.825,0.1578,0.2527,0.0926,0.871,0.624,0.3115,0.6836,22.52
0.9326,0.1451,0.2986,0.7617,0.743,0.625,0.1277,0.1443,0.7817,0.4617,21.31
0.638,0.537,0.03058,0.544,0.518,0.211,0.1847,0.5186,0.4893,0.52,18.69
0.239,0.7256,0.746,0.9375,0.579,0.4114,0.1718,0.5796,0.223,0.4858,20.64
0.3525,0.2102,0.2993,0.784,0.8545,0.5923,0.6465,0.001738,0.1683,0.543,19.67
0.657,0.573,0.538,0.269,0.3945,0.9453,0.747,0.6733,0.823,0.0391,24.89
0.6396,0.1766,0.6675,0.7695,0.4404,0.1186,0.1437,0.478,0.7163,0.10944,17.1
0.2686,0.4841,0.5684,0.004883,0.954,0.8647,0.3113,0.3623,0.4268,0.572,22.73
0.664,0.8164,0.2018,0.51,0.3809,0.2401,0.9326,0.4636,0.8535,0.05338,21.62
0.6597,0.9365,0.1948,0.373,0.6123,0.791,0.8105,0.5806,0.1592,0.147,20.38
0.4731,0.1597,0.5728,0.3489,0.0962,0.635,0.4993,0.7886,0.2003,0.1127,17.05
0.6333,0.2932,0.3494,0.617,0.4626,0.2769,0.2866,0.2861,0.658,0.083,15.81
0.728,0.4,0.1938,0.9375,0.4944,0.4734,0.4663,0.3416,0.635,0.312,21.02
0.0594,0.2883,0.7427,0.1076,0.3193,0.09235,0.1395,0.12415,0.42,0.07355,9.56
0.6606,0.3635,0.739,0.5615,0.7314,0.189,0.1582,0.3198,0.7983,0.3445,20.08
0.7705,0.834,0.2856,0.908,0.569,0.8535,0.6646,0.7485,0.8906,0.176,28.61
0.6265,0.5493,0.4553,0.557,0.3694,0.4482,0.1954,0.0001182,0.9976,0.4365,19.94
0.5635,0.7295,0.5674,0.7812,0.659,0.2092,0.625,0.4019,0.7446,0.415,24.14
0.1209,0.6416,0.875,1.0,0.9365,0.536,0.449,0.9307,0.5483,0.106,26.38
0.2615,0.911,0.861,0.825,0.3865,0.02084,0.03503,0.6484,0.8887,0.0505,19.08
0.3784,0.09216,0.0155,0.3552,0.442,0.01015,0.788,0.4597,0.1199,0.815,19.25
0.4966,0.6895,0.002966,0.962,0.384,0.7793,0.2225,0.677,0.821,0.2961,24.31
0.9355,0.4973,0.4932,0.6665,0.003298,0.8433,0.2067,0.733,0.8433,0.807,28.1
0.2155,0.686,0.1069,0.002897,0.22,0.2761,0.05832,0.07635,0.441,0.935,16.0
0.553,0.792,0.964,0.6577,0.4119,0.246,0.2622,0.1428,0.9927,0.03708,18.42
0.9995,0.02888,0.3538,0.3633,0.571,0.5674,0.4397,0.04047,0.07043,0.6416,16.2
0.7393,0.378,0.3293,0.06415,0.618,0.645,0.386,0.9067,0.01643,0.4336,19.62
0.3877,0.5884,0.3633,0.2896,0.04123,0.674,0.543,0.7856,0.415,0.1571,19.2
0.0754,0.689,0.889,0.752,0.8066,0.2576,0.8545,0.1964,0.2012,0.2688,19.77
0.6846,0.297,0.01087,0.3074,0.928,0.3564,0.5415,0.9033,0.9863,0.02872,24.45
0.7925,0.9414,0.4448,0.04446,0.6147,0.595,0.6646,0.2598,0.9956,0.0637,21.75
0.1787,0.2742,0.733,0.3591,0.1519,0.573,0.4119,0.5674,0.4084,0.693,22.23
0.773,0.1775,0.669,0.811,0.3005,0.813,0.04523,0.8,0.9585,0.81,30.05
0.8564,0.0956,0.4124,0.4116,0.1893,0.3372,0.7617,0.743,0.7905,0.096,21.56
0.7627,0.5576,0.4077,0.3677,0.639,0.5713,0.1328,0.723,0.768,0.01257,20.0
0.369,0.483,0.6797,0.0905,0.773,0.2126,0.767,0.2988,0.003313,0.1738,14.555
0.7437,0.3264,0.3992,0.0393,0.1805,0.4014,0.565,0.632,0.003653,0.588,17.11
0.3926,0.354,0.2009,0.7725,0.934,0.607,0.5527,0.0285,0.8506,0.5938,25.52
0.619,0.6553,0.4841,0.5283,0.9155,0.5884,0.7656,0.9614,0.5864,0.2002,27.62
0.375,0.0938,0.6055,0.166,0.4702,0.1987,0.1487,0.02554,0.7295,0.4504,15.64
0.1501,0.4128,0.09247,0.439,0.6426,0.2073,0.395,0.929,0.1782,0.588,21.11
0.5767,0.1517,0.5513,0.749,0.072,0.505,0.1539,0.3003,0.437,0.539,17.69
0.3303,0.3674,0.4617,0.778,0.2676,0.663,0.483,0.7773,0.4707,0.555,25.11
0.7183,0.2137,0.727,0.5977,0.43,0.682,0.2659,0.9272,0.3787,0.3196,22.58
0.486,0.2021,0.483,0.6167,0.2158,0.51,0.944,0.4458,0.5957,0.7427,26.66
